record_birds,record_id,species_common_name,species_scientific_name,species_abbreviation,count,accompanying_numbers,accompanying_ocurrence,record_ship,date,time,lat,long,ship_act,speed,cloud_cover,precipitation,wind_speed,sea_state,obs
10636,6033015,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1,0,N,2689,1980-07-22T00:00:00Z, 16:30:00,-35,175,1,16,2,8,5,4,JENK
10637,6033016,Yellow-nosed mollymawk sensu lato SUBAD,Thalassarche carteri / chlororhynchos SUBAD,THACARCHL SUBAD,1,0,N,2690,1980-07-22T00:00:00Z, 17:00:00,-35,175,1,16,2,8,5,4,JENK
10638,6033016,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,30,0,N,2690,1980-07-22T00:00:00Z, 17:00:00,-35,175,1,16,2,8,5,4,JENK
10639,6033016,Prion (unidentified),Pachyptila sp,PACSP,20,0,N,2690,1980-07-22T00:00:00Z, 17:00:00,-35,175,1,16,2,8,5,4,JENK
10640,6033017,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2691,1980-07-23T00:00:00Z, 08:00:00,-34,171,1,14,2,0,8,5,JENK
10642,6033019,Giant petrel sensu lato,Macronectes sp.,MACSP,1,0,N,2693,1980-07-23T00:00:00Z, 10:00:00,-34,171,1,14,2,0,7,5,JENK
10643,6033019,Prion (unidentified),Pachyptila sp,PACSP,1,0,N,2693,1980-07-23T00:00:00Z, 10:00:00,-34,171,1,14,2,0,7,5,JENK
10644,6033020,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,2694,1980-07-23T00:00:00Z, 11:25:00,-34,170,1,14,2,8,7,5,JENK
10645,6033020,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2694,1980-07-23T00:00:00Z, 11:25:00,-34,170,1,14,2,8,7,5,JENK
10649,6033024,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2698,1980-07-23T00:00:00Z, 15:15:00,-34,169,1,14,2,8,7,5,JENK
10650,6033025,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2699,1980-07-23T00:00:00Z, 16:00:00,-34,169,1,14,2,8,7,5,JENK
10651,6033025,Cape petrel,Daption capense,DAPCAP,1,0,N,2699,1980-07-23T00:00:00Z, 16:00:00,-34,169,1,14,2,8,7,5,JENK
10652,6033025,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2699,1980-07-23T00:00:00Z, 16:00:00,-34,169,1,14,2,8,7,5,JENK
10653,6033026,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2700,1980-07-23T00:00:00Z, 17:00:00,-34,169,1,14,2,8,7,5,JENK
10654,6033027,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2701,1980-07-23T00:00:00Z, 17:45:00,-34,168,1,14,2,8,7,5,JENK
10655,6033027,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2701,1980-07-23T00:00:00Z, 17:45:00,-34,168,1,14,2,8,7,5,JENK
10656,6033028,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2702,1980-07-24T00:00:00Z, 07:30:00,-34,165,1,16,1,8,4,4,JENK
10660,6033032,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3,0,N,2706,1980-07-24T00:00:00Z, 09:45:00,-34,165,1,16,1,0,4,4,JENK
10661,6033032,Prion (unidentified),Pachyptila sp,PACSP,2,0,N,2706,1980-07-24T00:00:00Z, 09:45:00,-34,165,1,16,1,0,4,4,JENK
10662,6033033,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2707,1980-07-24T00:00:00Z, 10:50:00,-34,164,1,16,1,0,4,4,JENK
10663,6033033,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2707,1980-07-24T00:00:00Z, 10:50:00,-34,164,1,16,1,0,4,4,JENK
10664,6033033,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2707,1980-07-24T00:00:00Z, 10:50:00,-34,164,1,16,1,0,4,4,JENK
10665,6033033,Cape petrel,Daption capense,DAPCAP,2,0,N,2707,1980-07-24T00:00:00Z, 10:50:00,-34,164,1,16,1,0,4,4,JENK
10666,6033033,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2707,1980-07-24T00:00:00Z, 10:50:00,-34,164,1,16,1,0,4,4,JENK
10667,6033034,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10668,6033034,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10669,6033034,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10670,6033034,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10671,6033034,Cape petrel,Daption capense,DAPCAP,2,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10672,6033034,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2708,1980-07-24T00:00:00Z, 11:00:00,-34,164,1,16,1,0,4,4,JENK
10673,6033035,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10674,6033035,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10675,6033035,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10676,6033035,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10677,6033035,Southern royal albatross AD,Diomedea epomophora AD,DIOEPO AD,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10678,6033035,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10679,6033035,Prion (unidentified),Pachyptila sp,PACSP,1,0,N,2709,1980-07-24T00:00:00Z, 11:30:00,-34,164,1,16,1,0,4,4,JENK
10680,6033036,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2710,1980-07-24T00:00:00Z, 11:45:00,-34,164,1,16,1,0,4,4,JENK
10681,6033036,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2710,1980-07-24T00:00:00Z, 11:45:00,-34,164,1,16,1,0,4,4,JENK
10682,6033036,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2710,1980-07-24T00:00:00Z, 11:45:00,-34,164,1,16,1,0,4,4,JENK
10683,6033036,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2710,1980-07-24T00:00:00Z, 11:45:00,-34,164,1,16,1,0,4,4,JENK
10684,6033036,Prion (unidentified),Pachyptila sp,PACSP,2,0,N,2710,1980-07-24T00:00:00Z, 11:45:00,-34,164,1,16,1,0,4,4,JENK
10685,6033037,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2711,1980-07-24T00:00:00Z, 12:00:00,-34,164,1,16,2,0,4,4,JENK
10686,6033037,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2711,1980-07-24T00:00:00Z, 12:00:00,-34,164,1,16,2,0,4,4,JENK
10687,6033037,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2711,1980-07-24T00:00:00Z, 12:00:00,-34,164,1,16,2,0,4,4,JENK
10688,6033037,Cape petrel,Daption capense,DAPCAP,2,0,N,2711,1980-07-24T00:00:00Z, 12:00:00,-34,164,1,16,2,0,4,4,JENK
10689,6033037,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2711,1980-07-24T00:00:00Z, 12:00:00,-34,164,1,16,2,0,4,4,JENK
10690,6033038,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10691,6033038,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10692,6033038,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10693,6033038,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10694,6033038,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10695,6033038,White-headed petrel,Pterodroma lessonii,PTELES,2,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10696,6033038,Prion (unidentified),Pachyptila sp,PACSP,6,0,N,2712,1980-07-24T00:00:00Z, 14:00:00,-34,163,1,16,2,0,4,4,JENK
10697,6033039,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2713,1980-07-24T00:00:00Z, 15:00:00,-34,163,1,16,2,0,4,4,JENK
10698,6033039,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2713,1980-07-24T00:00:00Z, 15:00:00,-34,163,1,16,2,0,4,4,JENK
10699,6033039,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2713,1980-07-24T00:00:00Z, 15:00:00,-34,163,1,16,2,0,4,4,JENK
10700,6033039,Sooty albatross,Phoebetria fusca,PHOFUS,1,0,N,2713,1980-07-24T00:00:00Z, 15:00:00,-34,163,1,16,2,0,4,4,JENK
10701,6033039,Cape petrel,Daption capense,DAPCAP,1,0,N,2713,1980-07-24T00:00:00Z, 15:00:00,-34,163,1,16,2,0,4,4,JENK
10702,6033040,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2714,1980-07-24T00:00:00Z, 15:30:00,-34,163,1,16,1,0,4,4,JENK
10703,6033040,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2714,1980-07-24T00:00:00Z, 15:30:00,-34,163,1,16,1,0,4,4,JENK
10704,6033040,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2714,1980-07-24T00:00:00Z, 15:30:00,-34,163,1,16,1,0,4,4,JENK
10705,6033040,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,2714,1980-07-24T00:00:00Z, 15:30:00,-34,163,1,16,1,0,4,4,JENK
10706,6033041,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2715,1980-07-24T00:00:00Z, 15:45:00,-34,163,1,16,1,8,4,4,JENK
10707,6033041,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,2,0,N,2715,1980-07-24T00:00:00Z, 15:45:00,-34,163,1,16,1,8,4,4,JENK
10708,6033041,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2715,1980-07-24T00:00:00Z, 15:45:00,-34,163,1,16,1,8,4,4,JENK
10709,6033041,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,2715,1980-07-24T00:00:00Z, 15:45:00,-34,163,1,16,1,8,4,4,JENK
10710,6033042,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2716,1980-07-24T00:00:00Z, 16:00:00,-34,163,1,16,1,8,4,4,JENK
10711,6033042,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2716,1980-07-24T00:00:00Z, 16:00:00,-34,163,1,16,1,8,4,4,JENK
10712,6033042,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2716,1980-07-24T00:00:00Z, 16:00:00,-34,163,1,16,1,8,4,4,JENK
10713,6033043,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2717,1980-07-24T00:00:00Z, 16:30:00,-34,163,1,16,1,8,4,4,JENK
10714,6033043,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2717,1980-07-24T00:00:00Z, 16:30:00,-34,163,1,16,1,8,4,4,JENK
10715,6033043,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2717,1980-07-24T00:00:00Z, 16:30:00,-34,163,1,16,1,8,4,4,JENK
10716,6033043,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,2717,1980-07-24T00:00:00Z, 16:30:00,-34,163,1,16,1,8,4,4,JENK
10717,6033044,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2718,1980-07-24T00:00:00Z, 17:00:00,-34,162,1,16,1,8,4,4,JENK
10718,6033044,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2718,1980-07-24T00:00:00Z, 17:00:00,-34,162,1,16,1,8,4,4,JENK
10719,6033044,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1,0,N,2718,1980-07-24T00:00:00Z, 17:00:00,-34,162,1,16,1,8,4,4,JENK
10720,6033045,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2719,1980-07-25T00:00:00Z, 07:30:00,-33,157,1,16,1,0,3,3,JENK
10721,6033046,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2720,1980-07-25T00:00:00Z, 08:00:00,-33,157,1,16,2,0,3,3,JENK
10722,6033046,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,2720,1980-07-25T00:00:00Z, 08:00:00,-33,157,1,16,2,0,3,3,JENK
10723,6033047,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2721,1980-07-25T00:00:00Z, 09:00:00,-33,157,1,16,1,0,3,3,JENK
10724,6033047,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2721,1980-07-25T00:00:00Z, 09:00:00,-33,157,1,16,1,0,3,3,JENK
10725,6033047,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2721,1980-07-25T00:00:00Z, 09:00:00,-33,157,1,16,1,0,3,3,JENK
10726,6033047,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,2721,1980-07-25T00:00:00Z, 09:00:00,-33,157,1,16,1,0,3,3,JENK
10727,6033048,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2722,1980-07-25T00:00:00Z, 09:30:00,-33,157,1,16,1,0,3,3,JENK
10728,6033048,Cape petrel,Daption capense,DAPCAP,1,0,N,2722,1980-07-25T00:00:00Z, 09:30:00,-33,157,1,16,1,0,3,3,JENK
10729,6033049,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2723,1980-07-25T00:00:00Z, 10:00:00,-33,157,1,16,1,0,3,3,JENK
10730,6033049,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,3,0,N,2723,1980-07-25T00:00:00Z, 10:00:00,-33,157,1,16,1,0,3,3,JENK
10731,6033049,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,1,0,N,2723,1980-07-25T00:00:00Z, 10:00:00,-33,157,1,16,1,0,3,3,JENK
10732,6033049,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2723,1980-07-25T00:00:00Z, 10:00:00,-33,157,1,16,1,0,3,3,JENK
10733,6033050,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2724,1980-07-25T00:00:00Z, 11:00:00,-33,156,1,16,1,0,4,4,JENK
10734,6033050,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,3,0,N,2724,1980-07-25T00:00:00Z, 11:00:00,-33,156,1,16,1,0,4,4,JENK
10735,6033050,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,2,0,N,2724,1980-07-25T00:00:00Z, 11:00:00,-33,156,1,16,1,0,4,4,JENK
10736,6033050,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2724,1980-07-25T00:00:00Z, 11:00:00,-33,156,1,16,1,0,4,4,JENK
10737,6033050,Prion (unidentified),Pachyptila sp,PACSP,6,0,N,2724,1980-07-25T00:00:00Z, 11:00:00,-33,156,1,16,1,0,4,4,JENK
10738,6033051,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,1,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10739,6033051,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,3,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10740,6033051,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,2,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10741,6033051,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10742,6033051,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,1,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10743,6033051,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2725,1980-07-25T00:00:00Z, 11:30:00,-33,156,1,16,1,0,4,4,JENK
10744,6033052,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2726,1980-07-25T00:00:00Z, 12:00:00,-33,156,1,16,1,8,4,4,JENK
10745,6033052,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2726,1980-07-25T00:00:00Z, 12:00:00,-33,156,1,16,1,8,4,4,JENK
10746,6033052,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2726,1980-07-25T00:00:00Z, 12:00:00,-33,156,1,16,1,8,4,4,JENK
10747,6033052,Cape petrel,Daption capense,DAPCAP,2,0,N,2726,1980-07-25T00:00:00Z, 12:00:00,-33,156,1,16,1,8,4,4,JENK
10748,6033052,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2,0,N,2726,1980-07-25T00:00:00Z, 12:00:00,-33,156,1,16,1,8,4,4,JENK
10749,6033053,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2727,1980-07-25T00:00:00Z, 12:30:00,-33,156,1,16,1,8,4,4,JENK
10750,6033053,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2727,1980-07-25T00:00:00Z, 12:30:00,-33,156,1,16,1,8,4,4,JENK
10751,6033053,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2727,1980-07-25T00:00:00Z, 12:30:00,-33,156,1,16,1,8,4,4,JENK
10752,6033054,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,1,0,N,2728,1980-07-25T00:00:00Z, 13:50:00,-33,156,1,16,1,0,4,4,JENK
10753,6033054,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2728,1980-07-25T00:00:00Z, 13:50:00,-33,156,1,16,1,0,4,4,JENK
10754,6033054,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2728,1980-07-25T00:00:00Z, 13:50:00,-33,156,1,16,1,0,4,4,JENK
10755,6033054,Cape petrel,Daption capense,DAPCAP,2,0,N,2728,1980-07-25T00:00:00Z, 13:50:00,-33,156,1,16,1,0,4,4,JENK
10757,6033055,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10758,6033055,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,2,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10759,6033055,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10760,6033055,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10761,6033055,Cape petrel,Daption capense,DAPCAP,3,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10763,6033055,Prion (unidentified),Pachyptila sp,PACSP,30,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10764,6033055,Black / White-bellied storm-petrel,Fregetta grallaria / tropica,FREGRATRO,1,0,N,2729,1980-07-25T00:00:00Z, 15:00:00,-33,155,1,16,1,0,4,4,JENK
10765,6033056,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10766,6033056,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10767,6033056,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10768,6033056,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10769,6033056,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,2,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10770,6033056,Cape petrel,Daption capense,DAPCAP,3,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10772,6033056,Providence petrel,Pterodroma solandri,PTESOL,1,0,N,2730,1980-07-25T00:00:00Z, 15:15:00,-33,155,1,16,1,0,4,4,JENK
10773,6033057,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,3,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10774,6033057,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10775,6033057,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,1,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10776,6033057,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,2,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10777,6033057,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,2,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10778,6033057,Cape petrel,Daption capense,DAPCAP,3,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10779,6033057,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10780,6033057,Providence petrel,Pterodroma solandri,PTESOL,2,0,N,2731,1980-07-25T00:00:00Z, 15:30:00,-33,155,1,16,1,0,4,4,JENK
10781,6033058,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,2,0,N,2732,1980-07-25T00:00:00Z, 15:45:00,-33,155,1,16,1,0,4,4,JENK
10782,6033058,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,3,0,N,2732,1980-07-25T00:00:00Z, 15:45:00,-33,155,1,16,1,0,4,4,JENK
10783,6033058,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,2,0,N,2732,1980-07-25T00:00:00Z, 15:45:00,-33,155,1,16,1,0,4,4,JENK
10784,6033058,Cape petrel,Daption capense,DAPCAP,3,0,N,2732,1980-07-25T00:00:00Z, 15:45:00,-33,155,1,16,1,0,4,4,JENK
10785,6033058,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,7,0,N,2732,1980-07-25T00:00:00Z, 15:45:00,-33,155,1,16,1,0,4,4,JENK
10786,6033059,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,3,0,N,2733,1980-07-25T00:00:00Z, 16:00:00,-33,155,1,16,1,0,4,4,JENK
